Date,AMZN,KO,MSFT
2023-04-25 00:00:00-04:00,102.57,60.98,272.2
2023-04-26 00:00:00-04:00,104.98,60.7,291.91
2023-04-27 00:00:00-04:00,109.82,60.82,301.26
2023-04-28 00:00:00-04:00,105.45,61.27,303.66
2023-05-01 00:00:00-04:00,102.05,61.41,301.98
2023-05-02 00:00:00-04:00,103.63,61.14,301.83
2023-05-03 00:00:00-04:00,103.65,60.79,300.84
2023-05-04 00:00:00-04:00,104.0,60.86,301.83
2023-05-05 00:00:00-04:00,105.66,61.14,307.01
2023-05-08 00:00:00-04:00,105.83,61.05,305.04
2023-05-09 00:00:00-04:00,106.62,60.54,303.41
2023-05-10 00:00:00-04:00,110.19,60.65,308.65
2023-05-11 00:00:00-04:00,112.18,60.99,306.48
2023-05-12 00:00:00-04:00,110.26,61.23,305.35
2023-05-15 00:00:00-04:00,111.2,61.07,305.84
2023-05-16 00:00:00-04:00,113.4,60.38,308.09
2023-05-17 00:00:00-04:00,115.5,60.31,311.0
2023-05-18 00:00:00-04:00,118.15,59.98,315.48
2023-05-19 00:00:00-04:00,116.25,60.01,315.3
2023-05-22 00:00:00-04:00,115.01,58.75,318.11
2023-05-23 00:00:00-04:00,114.99,58.64,312.25
2023-05-24 00:00:00-04:00,116.75,58.15,310.85
2023-05-25 00:00:00-04:00,115.0,57.7,322.81
2023-05-26 00:00:00-04:00,120.11,57.55,329.71
2023-05-30 00:00:00-04:00,121.66,57.1,328.05
2023-05-31 00:00:00-04:00,120.58,56.98,325.25
2023-06-01 00:00:00-04:00,122.77,57.31,329.4
2023-06-02 00:00:00-04:00,124.25,58.41,332.2
2023-06-05 00:00:00-04:00,125.3,58.02,332.73
2023-06-06 00:00:00-04:00,126.61,57.6,330.49
2023-06-07 00:00:00-04:00,121.23,57.52,320.29
2023-06-08 00:00:00-04:00,124.25,57.66,322.15
2023-06-09 00:00:00-04:00,123.43,57.75,323.67
2023-06-12 00:00:00-04:00,126.57,57.51,328.68
2023-06-13 00:00:00-04:00,126.66,57.74,331.1
2023-06-14 00:00:00-04:00,126.42,58.13,334.12
2023-06-15 00:00:00-04:00,127.11,58.93,344.78
2023-06-16 00:00:00-04:00,125.49,59.35,339.06
2023-06-20 00:00:00-04:00,125.78,58.95,334.82
2023-06-21 00:00:00-04:00,124.83,59.12,330.38
2023-06-22 00:00:00-04:00,130.15,59.52,336.47
2023-06-23 00:00:00-04:00,129.33,58.9,331.82
2023-06-26 00:00:00-04:00,127.33,58.92,325.46
2023-06-27 00:00:00-04:00,129.18,58.79,331.38
2023-06-28 00:00:00-04:00,129.04,58.24,332.64
2023-06-29 00:00:00-04:00,127.9,57.76,331.85
2023-06-30 00:00:00-04:00,130.36,57.95,337.29
2023-07-03 00:00:00-04:00,130.22,58.3,334.76
2023-07-05 00:00:00-04:00,130.38,58.73,334.92
2023-07-06 00:00:00-04:00,128.36,58.28,338.01
2023-07-07 00:00:00-04:00,129.78,57.51,334.0
2023-07-10 00:00:00-04:00,127.13,57.08,328.66
2023-07-11 00:00:00-04:00,128.78,57.28,329.3
2023-07-12 00:00:00-04:00,130.8,57.59,333.98
2023-07-13 00:00:00-04:00,134.3,58.08,339.39
2023-07-14 00:00:00-04:00,134.68,58.61,341.94
2023-07-17 00:00:00-04:00,133.56,58.52,342.43
2023-07-18 00:00:00-04:00,132.83,58.29,356.06
2023-07-19 00:00:00-04:00,135.36,59.32,351.69
2023-07-20 00:00:00-04:00,129.96,60.04,343.56
2023-07-21 00:00:00-04:00,130.0,60.09,340.49
2023-07-24 00:00:00-04:00,128.8,60.11,341.82
2023-07-25 00:00:00-04:00,129.13,59.91,347.63
2023-07-26 00:00:00-04:00,128.15,60.68,334.55
2023-07-27 00:00:00-04:00,128.25,60.09,327.56
2023-07-28 00:00:00-04:00,132.21,60.13,335.14
2023-07-31 00:00:00-04:00,133.68,59.6,332.71
2023-08-01 00:00:00-04:00,131.69,59.45,333.13
2023-08-02 00:00:00-04:00,128.21,59.63,324.37
2023-08-03 00:00:00-04:00,128.91,59.32,323.54
2023-08-04 00:00:00-04:00,139.57,58.43,324.65
2023-08-07 00:00:00-04:00,142.22,58.89,326.96
2023-08-08 00:00:00-04:00,139.94,58.63,322.94
2023-08-09 00:00:00-04:00,137.85,58.76,319.15
2023-08-10 00:00:00-04:00,138.56,58.63,319.85
2023-08-11 00:00:00-04:00,138.41,58.87,317.95
2023-08-14 00:00:00-04:00,140.57,58.59,320.95
2023-08-15 00:00:00-04:00,137.67,58.19,318.79
2023-08-16 00:00:00-04:00,135.07,58.2,318.01
2023-08-17 00:00:00-04:00,133.98,58.33,314.52
2023-08-18 00:00:00-04:00,133.22,58.66,314.12
2023-08-21 00:00:00-04:00,134.68,58.16,319.48
2023-08-22 00:00:00-04:00,134.25,57.8,320.06
2023-08-23 00:00:00-04:00,135.52,58.0,324.56
2023-08-24 00:00:00-04:00,131.84,57.85,317.59
2023-08-25 00:00:00-04:00,133.26,58.12,320.57
2023-08-28 00:00:00-04:00,133.14,58.28,321.29
2023-08-29 00:00:00-04:00,134.91,58.22,325.96
2023-08-30 00:00:00-04:00,135.07,58.19,326.34
2023-08-31 00:00:00-04:00,138.01,57.58,325.32
2023-09-01 00:00:00-04:00,138.12,57.08,326.21
2023-09-05 00:00:00-04:00,137.27,56.61,331.07
2023-09-06 00:00:00-04:00,135.36,56.57,330.4
2023-09-07 00:00:00-04:00,137.85,56.13,327.45
2023-09-08 00:00:00-04:00,138.23,56.13,331.78
2023-09-11 00:00:00-04:00,143.1,56.66,335.42
2023-09-12 00:00:00-04:00,141.23,56.11,329.3
2023-09-13 00:00:00-04:00,144.85,56.24,333.56
2023-09-14 00:00:00-04:00,144.72,56.71,336.18
2023-09-15 00:00:00-04:00,140.39,56.2,327.76
2023-09-18 00:00:00-04:00,139.98,56.55,326.61
2023-09-19 00:00:00-04:00,137.63,56.43,326.2
2023-09-20 00:00:00-04:00,135.29,56.69,318.38
2023-09-21 00:00:00-04:00,129.33,55.81,317.15
2023-09-22 00:00:00-04:00,129.12,55.87,314.65
2023-09-25 00:00:00-04:00,131.27,55.29,315.17
2023-09-26 00:00:00-04:00,125.98,54.83,309.81
2023-09-27 00:00:00-04:00,125.98,54.27,310.46
2023-09-28 00:00:00-04:00,125.98,54.14,311.3
2023-09-29 00:00:00-04:00,127.12,54.3,313.4
2023-10-02 00:00:00-04:00,129.46,53.82,319.4
2023-10-03 00:00:00-04:00,124.72,53.23,311.06
2023-10-04 00:00:00-04:00,127.0,53.39,316.58
2023-10-05 00:00:00-04:00,125.96,50.81,316.98
2023-10-06 00:00:00-04:00,127.96,51.55,324.82
2023-10-09 00:00:00-04:00,128.26,51.29,327.36
2023-10-10 00:00:00-04:00,129.48,52.41,325.94
2023-10-11 00:00:00-04:00,131.83,52.1,329.94
2023-10-12 00:00:00-04:00,132.33,51.23,328.69
2023-10-13 00:00:00-04:00,129.79,51.3,325.29
2023-10-16 00:00:00-04:00,132.55,51.83,330.16
2023-10-17 00:00:00-04:00,131.47,52.45,329.59
2023-10-18 00:00:00-04:00,128.13,52.43,327.65
2023-10-19 00:00:00-04:00,128.4,52.72,328.85
2023-10-20 00:00:00-04:00,125.17,52.93,324.24
2023-10-23 00:00:00-04:00,126.56,52.46,326.87
2023-10-24 00:00:00-04:00,128.56,53.97,328.07
2023-10-25 00:00:00-04:00,121.39,54.44,338.13
2023-10-26 00:00:00-04:00,119.57,54.11,325.45
2023-10-27 00:00:00-04:00,127.74,53.58,327.35
2023-10-30 00:00:00-04:00,132.71,54.47,334.8
2023-10-31 00:00:00-04:00,133.09,54.8,335.59
2023-11-01 00:00:00-04:00,137.0,54.75,343.49
2023-11-02 00:00:00-04:00,138.07,55.38,345.72
2023-11-03 00:00:00-04:00,138.6,55.04,350.17
2023-11-06 00:00:00-05:00,139.74,55.26,353.87
2023-11-07 00:00:00-05:00,142.71,55.46,357.84
2023-11-08 00:00:00-05:00,142.08,55.38,360.49
2023-11-09 00:00:00-05:00,140.6,54.96,358.0
2023-11-10 00:00:00-05:00,143.56,55.02,366.92
2023-11-13 00:00:00-05:00,142.59,55.22,363.95
2023-11-14 00:00:00-05:00,145.8,55.39,367.51
2023-11-15 00:00:00-05:00,143.2,55.49,367.66
2023-11-16 00:00:00-05:00,142.83,55.44,374.13
2023-11-17 00:00:00-05:00,145.18,55.54,367.84
2023-11-20 00:00:00-05:00,146.13,55.68,375.39
2023-11-21 00:00:00-05:00,143.9,56.29,371.04
2023-11-22 00:00:00-05:00,146.71,56.67,375.8
2023-11-24 00:00:00-05:00,146.74,56.81,375.38
2023-11-27 00:00:00-05:00,147.73,56.71,376.55
2023-11-28 00:00:00-05:00,147.03,56.82,380.62
2023-11-29 00:00:00-05:00,146.32,56.48,376.79
2023-11-30 00:00:00-05:00,146.09,57.14,376.85
2023-12-01 00:00:00-05:00,147.03,57.33,372.47
2023-12-04 00:00:00-05:00,144.84,57.27,367.13
2023-12-05 00:00:00-05:00,146.88,57.35,370.5
2023-12-06 00:00:00-05:00,144.52,57.29,366.8
2023-12-07 00:00:00-05:00,146.88,57.43,368.93
2023-12-08 00:00:00-05:00,147.42,57.3,372.2
2023-12-11 00:00:00-05:00,145.89,57.72,369.28
2023-12-12 00:00:00-05:00,147.48,58.1,372.35
2023-12-13 00:00:00-05:00,148.84,58.59,372.34
2023-12-14 00:00:00-05:00,147.42,57.72,363.94
2023-12-15 00:00:00-05:00,149.97,57.29,368.71
2023-12-18 00:00:00-05:00,154.07,57.71,370.62
2023-12-19 00:00:00-05:00,153.79,57.52,371.23
2023-12-20 00:00:00-05:00,152.12,56.33,368.61
2023-12-21 00:00:00-05:00,153.84,56.7,371.51
2023-12-22 00:00:00-05:00,153.42,57.02,372.54
2023-12-26 00:00:00-05:00,153.41,57.26,372.62
2023-12-27 00:00:00-05:00,153.34,57.4,372.04
2023-12-28 00:00:00-05:00,153.38,57.44,373.24
2023-12-29 00:00:00-05:00,151.94,57.62,374.0
2024-01-02 00:00:00-05:00,149.93,58.49,368.85
2024-01-03 00:00:00-05:00,148.47,58.62,368.59
2024-01-04 00:00:00-05:00,144.57,58.43,365.94
2024-01-05 00:00:00-05:00,145.24,58.34,365.75
2024-01-08 00:00:00-05:00,149.1,58.77,372.65
2024-01-09 00:00:00-05:00,151.37,58.66,373.75
2024-01-10 00:00:00-05:00,153.73,58.86,380.69
2024-01-11 00:00:00-05:00,155.18,58.48,382.54
2024-01-12 00:00:00-05:00,154.62,59.04,386.36
2024-01-16 00:00:00-05:00,153.16,58.65,388.15
2024-01-17 00:00:00-05:00,151.71,58.65,387.35
2024-01-18 00:00:00-05:00,153.5,58.82,391.73
2024-01-19 00:00:00-05:00,155.34,58.5,396.5
2024-01-22 00:00:00-05:00,154.78,58.24,394.35
2024-01-23 00:00:00-05:00,156.02,58.52,396.73
2024-01-24 00:00:00-05:00,156.87,57.6,400.37
2024-01-25 00:00:00-05:00,157.75,57.84,402.67
2024-01-26 00:00:00-05:00,159.12,58.05,401.73
2024-01-29 00:00:00-05:00,161.26,58.4,407.49
2024-01-30 00:00:00-05:00,159.0,58.57,406.37
2024-01-31 00:00:00-05:00,155.2,58.16,395.42
2024-02-01 00:00:00-05:00,159.28,59.62,401.59
2024-02-02 00:00:00-05:00,171.81,59.19,408.98
2024-02-05 00:00:00-05:00,170.31,58.7,403.45
2024-02-06 00:00:00-05:00,169.15,58.6,403.29
2024-02-07 00:00:00-05:00,170.53,58.65,411.8
2024-02-08 00:00:00-05:00,169.84,58.5,411.86
2024-02-09 00:00:00-05:00,174.45,58.23,418.26
2024-02-12 00:00:00-05:00,172.34,58.37,413.0
2024-02-13 00:00:00-05:00,168.64,58.03,404.11
2024-02-14 00:00:00-05:00,170.98,57.97,408.02
2024-02-15 00:00:00-05:00,169.8,58.08,405.1
2024-02-16 00:00:00-05:00,169.51,58.07,402.61
2024-02-20 00:00:00-05:00,167.08,59.35,401.34
2024-02-21 00:00:00-05:00,168.59,59.88,400.73
2024-02-22 00:00:00-05:00,174.58,59.79,410.17
2024-02-23 00:00:00-05:00,174.99,59.84,408.86
2024-02-26 00:00:00-05:00,174.73,59.36,406.07
2024-02-27 00:00:00-05:00,173.54,59.0,406.01
2024-02-28 00:00:00-05:00,173.16,59.05,406.25
2024-02-29 00:00:00-05:00,176.76,58.68,412.15
2024-03-01 00:00:00-05:00,178.22,58.2,414.01
2024-03-04 00:00:00-05:00,177.58,58.48,413.43
2024-03-05 00:00:00-05:00,174.12,58.19,401.2
2024-03-06 00:00:00-05:00,173.51,58.22,400.64
2024-03-07 00:00:00-05:00,176.82,58.12,407.67
2024-03-08 00:00:00-05:00,175.35,58.19,404.76
2024-03-11 00:00:00-04:00,171.96,58.9,403.07
2024-03-12 00:00:00-04:00,175.39,59.15,413.79
2024-03-13 00:00:00-04:00,176.56,59.76,413.61
2024-03-14 00:00:00-04:00,178.75,59.63,423.69
2024-03-15 00:00:00-04:00,174.42,59.01,414.92
2024-03-18 00:00:00-04:00,174.48,59.26,415.82
2024-03-19 00:00:00-04:00,175.9,59.36,419.89
2024-03-20 00:00:00-04:00,178.15,59.87,423.7
2024-03-21 00:00:00-04:00,178.15,59.6,427.83
2024-03-22 00:00:00-04:00,178.87,59.62,427.2
2024-03-25 00:00:00-04:00,179.71,59.53,421.34
2024-03-26 00:00:00-04:00,178.3,59.66,420.13
2024-03-27 00:00:00-04:00,179.83,60.15,419.91
2024-03-28 00:00:00-04:00,180.38,60.3,419.21
2024-04-01 00:00:00-04:00,180.97,59.8,423.04
2024-04-02 00:00:00-04:00,180.69,59.28,419.92
2024-04-03 00:00:00-04:00,182.41,58.97,418.94
2024-04-04 00:00:00-04:00,180.0,58.44,416.38
2024-04-05 00:00:00-04:00,185.07,58.65,423.99
2024-04-08 00:00:00-04:00,185.19,58.41,423.06
2024-04-09 00:00:00-04:00,185.67,58.86,424.75
2024-04-10 00:00:00-04:00,185.95,58.07,421.74
2024-04-11 00:00:00-04:00,189.05,58.2,426.39
2024-04-12 00:00:00-04:00,186.13,57.44,420.38
2024-04-15 00:00:00-04:00,183.62,57.3,412.15
2024-04-16 00:00:00-04:00,183.32,57.22,413.09
2024-04-17 00:00:00-04:00,181.28,57.66,410.36
2024-04-18 00:00:00-04:00,179.22,58.06,402.82
2024-04-19 00:00:00-04:00,174.63,59.3,397.68
2024-04-22 00:00:00-04:00,177.23,59.67,399.52
2024-04-23 00:00:00-04:00,179.54,59.76,406.1
2024-04-24 00:00:00-04:00,176.59,60.66,407.59
2024-04-25 00:00:00-04:00,173.67,60.85,397.6
2024-04-26 00:00:00-04:00,179.62,60.85,404.86
2024-04-29 00:00:00-04:00,180.96,61.14,400.8
2024-04-30 00:00:00-04:00,175.0,60.88,387.93
2024-05-01 00:00:00-04:00,179.0,61.03,393.52
2024-05-02 00:00:00-04:00,184.72,61.09,396.41
2024-05-03 00:00:00-04:00,186.21,61.27,405.2
2024-05-06 00:00:00-04:00,188.7,61.45,412.05
2024-05-07 00:00:00-04:00,188.76,61.71,407.87
2024-05-08 00:00:00-04:00,188.0,61.94,409.06
2024-05-09 00:00:00-04:00,189.5,61.97,410.84
2024-05-10 00:00:00-04:00,187.48,62.35,413.25
2024-05-13 00:00:00-04:00,186.57,62.66,412.23
2024-05-14 00:00:00-04:00,187.07,62.19,415.06
2024-05-15 00:00:00-04:00,185.99,62.22,422.32
2024-05-16 00:00:00-04:00,183.63,62.4,420.23
2024-05-17 00:00:00-04:00,184.7,62.12,419.45
2024-05-20 00:00:00-04:00,183.54,61.67,424.57
2024-05-21 00:00:00-04:00,183.15,62.0,428.27
2024-05-22 00:00:00-04:00,183.13,62.09,429.75
2024-05-23 00:00:00-04:00,181.05,61.19,426.23
2024-05-24 00:00:00-04:00,180.75,61.1,429.39
2024-05-28 00:00:00-04:00,182.15,60.93,429.55
2024-05-29 00:00:00-04:00,182.02,60.81,428.4
2024-05-30 00:00:00-04:00,179.32,61.07,413.92
2024-05-31 00:00:00-04:00,176.44,62.02,414.38
2024-06-03 00:00:00-04:00,178.34,62.02,412.78
2024-06-04 00:00:00-04:00,179.34,63.02,415.32
2024-06-05 00:00:00-04:00,181.28,63.0,423.25
2024-06-06 00:00:00-04:00,185.0,63.22,423.76
2024-06-07 00:00:00-04:00,184.3,62.99,423.09
2024-06-10 00:00:00-04:00,187.06,62.67,427.1
2024-06-11 00:00:00-04:00,187.23,62.63,431.9
2024-06-12 00:00:00-04:00,186.89,61.97,440.27
2024-06-13 00:00:00-04:00,183.83,62.08,440.79
2024-06-14 00:00:00-04:00,183.66,62.12,441.77
2024-06-17 00:00:00-04:00,184.06,62.19,447.56
2024-06-18 00:00:00-04:00,182.81,62.2,445.54
2024-06-20 00:00:00-04:00,186.1,61.76,444.9
2024-06-21 00:00:00-04:00,189.08,62.34,448.97
2024-06-24 00:00:00-04:00,185.57,63.53,446.86
2024-06-25 00:00:00-04:00,186.34,63.41,450.14
2024-06-26 00:00:00-04:00,193.61,63.61,451.35
2024-06-27 00:00:00-04:00,197.85,63.47,452.04
2024-06-28 00:00:00-04:00,193.25,63.22,446.15
2024-07-01 00:00:00-04:00,197.2,62.85,455.91
2024-07-02 00:00:00-04:00,200.0,62.72,458.45
2024-07-03 00:00:00-04:00,197.59,62.9,459.94
2024-07-05 00:00:00-04:00,200.0,63.33,466.72
2024-07-08 00:00:00-04:00,199.29,62.53,465.4
2024-07-09 00:00:00-04:00,199.34,62.26,458.71
2024-07-10 00:00:00-04:00,199.79,62.4,465.41
2024-07-11 00:00:00-04:00,195.05,62.67,453.88
2024-07-12 00:00:00-04:00,194.49,63.27,452.73
2024-07-15 00:00:00-04:00,192.72,62.98,453.14
2024-07-16 00:00:00-04:00,193.02,63.83,448.71
2024-07-17 00:00:00-04:00,187.93,64.77,442.72
2024-07-18 00:00:00-04:00,183.75,64.75,439.58
2024-07-19 00:00:00-04:00,183.13,64.85,436.32
2024-07-22 00:00:00-04:00,182.55,64.33,442.14
2024-07-23 00:00:00-04:00,186.41,64.52,444.05
2024-07-24 00:00:00-04:00,180.83,65.36,428.13
2024-07-25 00:00:00-04:00,179.85,65.62,417.65
2024-07-26 00:00:00-04:00,182.5,66.59,424.5
2024-07-29 00:00:00-04:00,183.2,66.37,425.96
2024-07-30 00:00:00-04:00,181.71,67.22,422.16
2024-07-31 00:00:00-04:00,186.98,66.29,417.6
2024-08-01 00:00:00-04:00,184.07,67.5,416.36
2024-08-02 00:00:00-04:00,167.9,68.86,407.76
2024-08-05 00:00:00-04:00,161.02,67.64,394.44
2024-08-06 00:00:00-04:00,161.93,67.59,398.89
2024-08-07 00:00:00-04:00,162.77,67.99,397.71
2024-08-08 00:00:00-04:00,165.8,68.26,401.97
2024-08-09 00:00:00-04:00,166.94,68.21,405.29
2024-08-12 00:00:00-04:00,166.8,67.71,406.08
2024-08-13 00:00:00-04:00,170.23,67.99,413.27
2024-08-14 00:00:00-04:00,170.1,68.11,416.11
2024-08-15 00:00:00-04:00,177.59,68.18,421.03
2024-08-16 00:00:00-04:00,177.06,68.71,418.47
2024-08-19 00:00:00-04:00,178.22,68.51,421.53
2024-08-20 00:00:00-04:00,178.88,68.91,424.8
2024-08-21 00:00:00-04:00,180.11,69.1,424.14
2024-08-22 00:00:00-04:00,176.13,68.86,415.55
2024-08-23 00:00:00-04:00,177.04,69.31,416.79
2024-08-26 00:00:00-04:00,175.5,70.36,413.49
2024-08-27 00:00:00-04:00,173.12,71.01,413.84
2024-08-28 00:00:00-04:00,170.8,71.26,410.6
2024-08-29 00:00:00-04:00,172.12,71.56,413.12
2024-08-30 00:00:00-04:00,178.5,71.98,417.14
2024-09-03 00:00:00-04:00,176.25,72.51,409.44
2024-09-04 00:00:00-04:00,173.33,72.07,408.9
2024-09-05 00:00:00-04:00,177.89,70.69,408.39
2024-09-06 00:00:00-04:00,171.39,70.66,401.7
2024-09-09 00:00:00-04:00,175.4,71.36,405.72
2024-09-10 00:00:00-04:00,179.55,71.06,414.2
2024-09-11 00:00:00-04:00,184.52,70.6,423.04
2024-09-12 00:00:00-04:00,187.0,70.75,427.0
2024-09-13 00:00:00-04:00,186.49,71.41,430.59
2024-09-16 00:00:00-04:00,184.89,72.1,431.34
2024-09-17 00:00:00-04:00,186.88,71.8,435.15
2024-09-18 00:00:00-04:00,186.43,71.75,430.81
2024-09-19 00:00:00-04:00,189.87,70.62,438.69
2024-09-20 00:00:00-04:00,191.6,71.64,435.27
2024-09-23 00:00:00-04:00,193.88,71.73,433.51
2024-09-24 00:00:00-04:00,193.96,71.33,429.17
2024-09-25 00:00:00-04:00,192.53,71.45,432.11
2024-09-26 00:00:00-04:00,191.16,71.4,431.31
2024-09-27 00:00:00-04:00,187.97,71.79,428.02
2024-09-30 00:00:00-04:00,186.33,71.86,430.3
2024-10-01 00:00:00-04:00,185.13,71.71,420.69
2024-10-02 00:00:00-04:00,184.76,71.01,417.13
2024-10-03 00:00:00-04:00,181.96,70.52,416.54
2024-10-04 00:00:00-04:00,186.51,70.17,416.06
2024-10-07 00:00:00-04:00,180.8,69.01,409.54
2024-10-08 00:00:00-04:00,182.72,69.18,414.71
2024-10-09 00:00:00-04:00,185.17,69.57,417.46
2024-10-10 00:00:00-04:00,186.65,69.25,415.84
2024-10-11 00:00:00-04:00,188.82,69.57,416.32
2024-10-14 00:00:00-04:00,187.54,70.34,419.14
2024-10-15 00:00:00-04:00,187.69,70.34,418.74
2024-10-16 00:00:00-04:00,186.89,70.57,416.12
2024-10-17 00:00:00-04:00,187.53,69.9,416.72
2024-10-18 00:00:00-04:00,188.99,70.44,418.16
2024-10-21 00:00:00-04:00,189.07,69.45,418.78
2024-10-22 00:00:00-04:00,189.7,69.45,427.51
2024-10-23 00:00:00-04:00,184.71,68.01,424.6
2024-10-24 00:00:00-04:00,186.38,67.3,424.73
2024-10-25 00:00:00-04:00,187.83,66.92,428.15
2024-10-28 00:00:00-04:00,188.39,66.67,426.59
2024-10-29 00:00:00-04:00,190.83,65.56,431.95
2024-10-30 00:00:00-04:00,192.73,65.92,432.53
2024-10-31 00:00:00-04:00,186.4,65.31,406.35
2024-11-01 00:00:00-04:00,197.93,65.01,410.37
2024-11-04 00:00:00-05:00,195.78,65.11,408.46
2024-11-05 00:00:00-05:00,199.5,65.37,411.46
2024-11-06 00:00:00-05:00,207.09,63.7,420.18
2024-11-07 00:00:00-05:00,210.05,63.66,425.43
2024-11-08 00:00:00-05:00,208.18,63.92,422.54
2024-11-11 00:00:00-05:00,206.84,63.36,418.01
2024-11-12 00:00:00-05:00,208.91,63.2,423.03
2024-11-13 00:00:00-05:00,214.1,63.0,425.2
2024-11-14 00:00:00-05:00,211.48,62.55,426.89
2024-11-15 00:00:00-05:00,202.61,61.74,415.0
2024-11-18 00:00:00-05:00,201.7,61.86,415.76
2024-11-19 00:00:00-05:00,204.61,62.59,417.79
2024-11-20 00:00:00-05:00,202.88,62.99,415.49
2024-11-21 00:00:00-05:00,198.38,63.76,412.87
2024-11-22 00:00:00-05:00,197.12,63.92,417.0
2024-11-25 00:00:00-05:00,201.45,64.38,418.79
2024-11-26 00:00:00-05:00,207.86,64.55,427.99
2024-11-27 00:00:00-05:00,205.74,64.43,422.99
2024-11-29 00:00:00-05:00,207.89,64.08,423.46
2024-12-02 00:00:00-05:00,210.71,63.65,430.98
2024-12-03 00:00:00-05:00,213.44,63.52,431.2
2024-12-04 00:00:00-05:00,218.16,62.21,437.42
2024-12-05 00:00:00-05:00,220.55,62.92,442.62
2024-12-06 00:00:00-05:00,227.03,62.53,443.57
2024-12-09 00:00:00-05:00,226.09,62.6,446.02
2024-12-10 00:00:00-05:00,225.04,62.91,443.33
2024-12-11 00:00:00-05:00,230.26,62.64,448.99
2024-12-12 00:00:00-05:00,228.97,63.84,449.56
2024-12-13 00:00:00-05:00,227.46,63.12,447.27
2024-12-16 00:00:00-05:00,232.93,62.55,451.59
2024-12-17 00:00:00-05:00,231.15,63.4,454.46
2024-12-18 00:00:00-05:00,220.52,62.85,437.39
2024-12-19 00:00:00-05:00,223.29,62.45,437.03
2024-12-20 00:00:00-05:00,224.92,62.55,436.6
2024-12-23 00:00:00-05:00,225.06,62.38,435.25
2024-12-24 00:00:00-05:00,229.05,62.84,439.33
2024-12-26 00:00:00-05:00,227.05,62.57,438.11
2024-12-27 00:00:00-05:00,223.75,62.45,430.53
2024-12-30 00:00:00-05:00,221.3,62.03,424.83
2024-12-31 00:00:00-05:00,219.39,62.26,421.5
2025-01-02 00:00:00-05:00,220.22,61.84,418.58
2025-01-03 00:00:00-05:00,224.19,61.75,423.35
